level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;20;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;21;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;2;bot;BotTracker;Devin;4;bot;Mike;Michal;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;22;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;23;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;3;bot;BotTracker;Devin;4;bot;Mike;Michal;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;4;bot;BotTracker;Devin;4;bot;Mike;Michal;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;24;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;25;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;26;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;27;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;28;bot;Mike;Michal;4;bot;BotTracker;Devin;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;no;3;human;Juan_CVC;Logan;0;human;Xenija;Mikel;0;
DM-DE-Grendelkeep;2014-6-12 12:6:00;no;4;human;Juan_CVC;Logan;0;human;Xenija;Mikel;0;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;5;bot;BotTracker;Devin;4;bot;Mike;Michal;4;
DM-DE-Grendelkeep;2014-6-12 12:6:00;yes;6;bot;TX-V000;Dominique;7;human;tmchojo;Devon;0;
